year,firm_ID,industry_ID,sales,OX,NFE,X,OA,FA,OL,FO,NOA,NFO,BE,lagged_BE,ROE,lagged_NOA,lagged_NFO,RNOA,PM,ATO,lagged_FLEV,NBC,ROE_DuPont,DuPont_gap
2018,370,3,182734.03,10640.99,-27.615534458570355,10668.6,118957.48,139674.2,67482.82,127683.67,51474.65999999999,-11990.530000000013,63465.19,57192.97000000001,0.1865369117917814,48696.920000000006,-8496.050000000003,0.218514641172378,0.05823212020224148,3.7524761319607065,-0.14855059983770735,0.003250396885443276,0.1865370085599431,-9.676816170589575e-8
2019,370,3,196238.02,10132.71,-36.806132781587394,10169.51,86853.76,133595.32,61558.43,90532.38,25295.329999999994,-43062.94,68358.26999999999,63465.19,0.16023760426778838,51474.65999999999,-11990.530000000013,0.19684850759577627,0.05163479533680578,3.812322801160805,-0.1889308138839577,0.003069600157923574,0.16023770089999867,-9.663221028910485e-8
2020,370,3,197050.38,11728.08,-131.40239363067653,11859.49,118769.18,176861.37,70951.85,153196.85,47817.32999999999,-23664.51999999999,71481.84999999998,68358.26999999999,0.17349020096617426,25295.329999999994,-43062.94,0.46364605640645934,0.059518180071512675,7.789990484409575,-0.6299594767392447,0.003051403216563396,0.1734900896940586,1.1127211566042128e-7
2015,371,3,14075.61,49.64,-16.72126659323373,66.36,11801.51,4994.69,3895.49,6128.89,7906.02,1134.2000000000007,6771.82,NA,NA,NA,NA,NA,0.003526667760757793,NA,NA,NA,NA,NA
2016,371,3,17388.88,217.41,-27.726148030592793,245.14,11078.34,7314.5,4428.01,7027.08,6650.33,-287.4200000000001,6937.75,6771.82,0.03620001712981148,7906.02,1134.2000000000007,0.02749929800329369,0.012502817892814258,2.199448015562824,0.16748820848752635,-0.024445554602885534,0.03619944830645126,5.688233602196835e-7
2017,371,3,19194.5,318.81,6.306962891732776,312.51,11207.56,7405.57,4297.78,7146.25,6909.78,-259.3199999999997,7169.0999999999995,6937.75,0.04504486324817124,6650.33,-287.4200000000001,0.047938974456906654,0.0166094454140509,2.886247750111649,-0.04142841699398221,-0.021943368212834092,0.045043859624268275,1.0036239029634353e-6
2018,371,3,17012.29,199.04,5.445791650713951,193.6,11339.51,8034.32,4107.27,8064.21,7232.24,29.890000000000327,7202.3499999999995,7169.0999999999995,0.02700478442203345,6909.78,-259.3199999999997,0.028805548078231144,0.011699777043537347,2.4620595735320085,-0.03617190442314931,-0.021000276302305866,0.0270039765590222,8.078630112512419e-7
2019,371,3,19056.36,350.19,-0.5932429931940223,350.79,11153.7,10072.39,4706,9045.31,6447.700000000001,-1027.08,7474.780000000001,7202.3499999999995,0.04870493658319855,7232.24,29.890000000000327,0.04842068294193777,0.01837654200487396,2.6349180890014714,0.004150034363784088,-0.019847540755905512,0.04870399841623832,9.38166960229303e-7
2020,371,3,22157.86,596.04,17.44679132589655,578.59,13049.56,8726.25,4370.71,9468.62,8678.849999999999,742.3700000000008,7936.479999999998,7474.780000000001,0.07740562264039878,6447.700000000001,-1027.08,0.09244226623447119,0.026899709628998465,3.436552569133179,-0.13740605074664403,-0.016986789077673165,0.07740605190709336,-4.292666945793222e-7
2015,372,3,125891.33,8882.78,155.04222204848102,8727.74,91327.41,84306.88,50758.94,36941.64,40568.47,-47365.240000000005,87933.71,NA,NA,NA,NA,NA,0.07055910839928374,NA,NA,NA,NA,NA
2016,372,3,136558.64,9366.73,90.00461496291716,9276.72,92451.4,82175.66,43653.55,38636.32,48797.84999999999,-43539.340000000004,92337.19,87933.71,0.10549674294420193,40568.47,-47365.240000000005,0.23088694249499672,0.06859126599386167,3.366127438377637,-0.5386471240665269,-0.0019002250376630025,0.10549680418393678,-6.123973485261391e-8
2017,372,3,121165.78,7640.48,17.939469025840143,7622.55,84922.42,73187.84,37219.17,26063.53,47703.25,-47124.31,94827.56,92337.19,0.08255124506171349,48797.84999999999,-43539.340000000004,0.15657411135941443,0.06305806804528473,2.483014722984722,-0.4715255034293333,-4.1202896106923395e-4,0.08255114251337041,1.0254834308109917e-7
2018,372,3,109146.5,10558.01,-661.8105800910498,11219.82,108057.4,49797.32,37061.94,19505.97,70995.45999999999,-30291.35,101286.81,94827.56,0.11831813451701172,47703.25,-47124.31,0.2213268487996101,0.09673246508133564,2.2880306897328797,-0.4969474064291014,0.014043931467453844,0.11831814063433721,-6.117325493382175e-9
2019,372,3,108639.61,8145.67,-128.34411439453584,8274.01,90911.17,74659.89,31232.57,30016.76,59678.6,-44643.130000000005,104321.73000000001,101286.81,0.08168891882368494,70995.45999999999,-30291.35,0.11473508306024077,0.07497882218097064,1.530233200827208,-0.29906510038177725,0.004236988922399822,0.08168895944491229,-4.0621227354042944e-8
2020,372,3,117606.08,5664.02,2705.466975876449,2958.55,130926.08,55549.69,34058.41,50941.09,96867.67,-4608.600000000006,101476.27,104321.73000000001,0.02835986328064153,59678.6,-44643.130000000005,0.09490872775165639,0.048160945420508874,1.9706574886140091,-0.4279370175322054,-0.06060208985965923,0.028359892269075204,-2.898843367432624e-8
2015,373,3,46141.02,1749.44,-1644.5764069817994,3394.01,45190.87,28928.48,10007.54,16312.01,35183.33,-12616.47,47799.8,NA,NA,NA,NA,NA,0.03791506993126724,NA,NA,NA,NA,NA
2016,373,3,55741.36,4184.94,523.4219988886226,3661.52,47676.64,33703.42,12234.29,18500.58,35442.35,-15202.839999999997,50645.189999999995,47799.8,0.0766011573270181,35183.33,-12616.47,0.11894667161976992,0.0750778237201245,1.5843116612327486,-0.2639439913974535,-0.04148719878766586,0.07660111550908952,4.181792857826938e-8
2017,373,3,60402.65,4318.73,156.18854576051191,4162.54,47512.26,31370.5,11054.86,13836.3,36457.4,-17534.2,53991.600000000006,50645.189999999995,0.08219023366286118,35442.35,-15202.839999999997,0.12185224738201614,0.0714990153577699,1.70425070572352,-0.3001832948005526,-0.010273642672060743,0.08219026237712777,-2.871426658945797e-8
2018,373,3,57296.22,4001.73,279.3552432171579,3722.38,48099.62,33840.71,12459,13985.15,35640.62,-19855.559999999998,55496.18,53991.600000000006,0.06894368753657976,36457.4,-17534.2,0.10976454711526329,0.06984282732787608,1.5715936956557517,-0.32475792530689956,-0.01593202103415941,0.06894359042485945,9.711172030413273e-8
2019,373,3,67727.67,4174.95,320.4095742134613,3854.54,51627.67,35572.48,14384.43,14448.93,37243.24,-21123.550000000003,58366.79,55496.18,0.06945595174298483,35640.62,-19855.559999999998,0.11714021809946065,0.06164319546206152,1.900294383206577,-0.3577824635857819,-0.01613702027107074,0.06945595941534242,-7.672357596466561e-9
2020,373,3,76331.81,5895.14,150.4215214537412,5744.72,57132.4,32796.68,13563.39,13972.68,43569.01,-18824,62393.01,58366.79,0.09842446363762682,37243.24,-21123.550000000003,0.15828751741255595,0.0772304495334252,2.0495480522102802,-0.3619104288586027,-0.007121034175303923,0.09842443757051328,2.606711353714264e-8
2015,374,3,27244.13,2116.67,31.87274383558387,2084.8,29772.03,15112.92,9725.77,3305.39,20046.26,-11807.53,31853.79,NA,NA,NA,NA,NA,0.07769269930807113,NA,NA,NA,NA,NA
2016,374,3,28656.58,2487.35,23.226419707349773,2464.12,29483.43,16884.6,7569.15,5340.62,21914.28,-11543.98,33458.259999999995,31853.79,0.07735719988108165,20046.26,-11807.53,0.12408050179933813,0.08679856423899851,1.4295225144241372,-0.370678967871641,-0.0019670853859655468,0.07735731227877908,-1.1239769742710237e-7
2017,374,3,26966,2751.06,-40.26262590232615,2791.32,27818.04,18670.29,7406.67,3746.28,20411.370000000003,-14924.01,35335.380000000005,33458.259999999995,0.0834269325422183,21914.28,-11543.98,0.1255373208702271,0.10201958021211896,1.2305218332521077,-0.34502631039390574,0.0034877594990918343,0.08342701102514974,-7.848293144541163e-8
2018,374,3,28180.93,3409.6,-82.2356916268502,3491.84,28388.91,20235.03,7593.31,3308.58,20795.6,-16926.449999999997,37722.049999999996,35335.380000000005,0.09881993627916269,20411.370000000003,-14924.01,0.16704415235234085,0.12098961957607503,1.3806486286809752,-0.42235317690088514,0.0055102945942042516,0.09881981435113617,1.2192802652244428e-7
2019,374,3,23096.47,2712.5,-134.0827448828967,2846.58,27327.58,21203.81,5813.25,4168,21514.33,-17035.81,38550.14,37722.049999999996,0.07546196455388825,20795.6,-16926.449999999997,0.13043624612898883,0.11744218921765966,1.1106421550712653,-0.4487150088608652,0.00792149239107413,0.07546203731989372,-7.276600547112544e-8
2020,374,3,23137.99,2268.18,-124.5745966830463,2392.76,29617.63,20915.81,6865.33,4009.49,22752.300000000003,-16906.32,39658.62,38550.14,0.06206877588512001,21514.33,-17035.81,0.10542647621376076,0.09802839399619412,1.0754687689553892,-0.44191305141823095,0.007312513856578952,0.0620686357217651,1.4016335490862897e-7
2015,375,3,29249.48,2132.26,-3434.5771820378222,5566.84,29395.59,31666,8451.49,1340.82,20944.1,-30325.18,51269.28,NA,NA,NA,NA,NA,0.07289907376131131,NA,NA,NA,NA,NA
2016,375,3,33590.11,9511.8,4032.0819197400424,5479.71,27577.89,33345.34,8979.89,3527.2,18598,-29818.139999999996,48416.14,51269.28,0.1068809626349346,20944.1,-30325.18,0.4541517658911101,0.2831726362313193,1.6037982056999347,-0.5914883142497808,-0.13296151646057972,0.10688112023925356,-1.5760431895661675e-7
2017,375,3,27865.65,10669.61,4532.291190880072,6137.32,29540.56,37699.13,8771.44,13278.77,20769.120000000003,-24420.359999999997,45189.479999999996,48416.14,0.12676186081748772,18598,-29818.139999999996,0.5736966340466717,0.3828947108716287,1.4983143348747179,-0.6158718972640115,-0.1519977835934794,0.12676183622072995,2.4596757769446143e-8
2015,376,3,6739.12,210.56,13.796123074590811,196.77,4617.7,2207.47,2431.42,94.94,2186.2799999999997,-2112.5299999999997,4298.8099999999995,NA,NA,NA,NA,NA,0.03124443547525493,NA,NA,NA,NA,NA
2016,376,3,7911.33,357.47,10.103769534557694,347.37,5495.81,2236.29,2809.43,409.1,2686.3800000000006,-1827.19,4513.570000000001,4298.8099999999995,0.08080608354405057,2186.2799999999997,-2112.5299999999997,0.16350604680095873,0.04518456441584411,3.618626159503815,-0.4914220447053952,-0.0047827815626560076,0.08080520666543586,8.768786147056451e-7
2017,376,3,7760.2,424.63,12.190640755389358,412.44,5202.03,2417.95,2682.39,144.18,2519.64,-2273.77,4793.41,4513.570000000001,0.09137777856552573,2686.3800000000006,-1827.19,0.15806773427437665,0.054718950542511795,2.8887201363917234,-0.4048214606176485,-0.0066717969972413145,0.09137763660353347,1.419619922587989e-7
2018,376,3,9420.95,715.02,22.51650407403249,692.51,5265.44,3364.99,3275.95,100.1,1989.4899999999998,-3264.89,5254.379999999999,4793.41,0.14447126367241692,2519.64,-2273.77,0.2837786350431014,0.07589680446239497,3.7390063659887924,-0.47435333092725224,-0.00990271842536074,0.14446990679411265,1.356878304270559e-6
2019,376,3,8834.57,710.13,80.42640991796219,629.71,11320.41,3118.43,6795.15,2223.82,4525.26,-894.6099999999997,5419.87,5254.379999999999,0.11984477711927956,1989.4899999999998,-3264.89,0.35694072350200307,0.08038082215659619,4.440620460520033,-0.6213654132361954,-0.02463372729799846,0.1198435572002858,1.2199189937528443e-6
2020,376,3,17006.89,956.98,-7.439198720406972,964.42,12327,3132.05,7639.38,1656.43,4687.62,-1475.6200000000001,6163.24,5419.87,0.1779415373431466,4525.26,-894.6099999999997,0.21147514175981047,0.056270135221666046,3.75821278777352,-0.16506115460333914,0.008315577425254551,0.1779413895020373,1.4784110929921823e-7
2015,377,3,44576.3,-5187.84,1166.859959750623,-6354.7,44297.18,26534.33,27446.76,728.5,16850.420000000002,-25805.83,42656.25,NA,NA,NA,NA,NA,-0.11638112629356855,NA,NA,NA,NA,NA
2016,377,3,71942.82,3260.88,2569.6127368236444,691.27,49780.05,24923.23,30513.46,1367.16,19266.590000000004,-23556.07,42822.66,42656.25,0.01620559706959707,16850.420000000002,-25805.83,0.19351921198403363,0.04532599639547073,4.269497140130632,-0.6049718388278389,-0.09957489206212876,0.01620553290962884,6.415996823064263e-8
2015,378,3,2401.99,-36.3,-14.115023121162851,-22.19,1850.84,2655.22,1204.84,1925.67,646,-729.5499999999997,1375.5499999999997,NA,NA,NA,NA,NA,-0.015112469244251641,NA,NA,NA,NA,NA
2016,378,3,2690.01,-57.72,-5.6742700545932,-52.05,2062.43,3175.21,1403.13,2211.89,659.2999999999997,-963.3200000000002,1622.62,1375.5499999999997,-0.03783940969066919,646,-729.5499999999997,-0.08934984520123838,-0.021457169304203327,4.164102167182663,-0.5303696703136926,0.007777767191547121,-0.03783630543812061,-3.104252548583042e-6
2017,378,3,2627.56,6.41,5.936640440346922,0.47,2046.65,2256.36,1232.14,1447.79,814.51,-808.5700000000002,1623.0800000000002,1622.62,2.8965500240352024e-4,659.2999999999997,-963.3200000000002,0.009722432883361144,0.0024395256435628494,3.9853784316699548,-0.5936818232241685,-0.006162687829949468,2.917254561468959e-4,-2.0704537433756756e-6
2018,378,3,2525.04,-8.63,5.122410007736152,-13.75,1842.82,2321.08,1010.64,1442.47,832.18,-878.6099999999999,1710.79,1623.0800000000002,-0.008471547921236167,814.51,-808.5700000000002,-0.010595327251967442,-0.003417767639324526,3.1000724361886287,-0.498170145649013,-0.006335147244810159,-0.008473032757310886,1.4848360747193867e-6
2019,378,3,2627.07,-20.19,-1.1106230426975727,-19.08,1856.33,3400.31,1148.01,2417.36,708.3199999999999,-982.9499999999998,1691.2699999999998,1710.79,-0.011152742300340777,832.18,-878.6099999999999,-0.024261578023985198,-0.007685368109719193,3.1568530846691827,-0.5135697543240257,0.0012640682927551165,-0.011152378116134903,-3.6418420587373823e-7
2020,378,3,2655.62,-11.51,6.649580292358654,-18.16,2155.09,2842.21,1311.54,2024.62,843.5500000000002,-817.5900000000001,1661.1400000000003,1691.2699999999998,-0.010737493126467094,708.3199999999999,-982.9499999999998,-0.016249717641743846,-0.004334204441900573,3.7491811610571495,-0.5811904663359487,-0.006764922216143909,-0.010737244965238344,-2.4816122875040425e-7
2019,379,3,8902.47,156.09,-47.148236706465056,203.24,9469.77,4240.93,3705.88,3926.01,5763.89,-314.9200000000001,6078.81,NA,NA,NA,NA,NA,0.01753333625387112,NA,NA,NA,NA,NA
2020,379,3,8529.98,283.96,21.639669110843744,262.32,9935.21,4096.73,3916.11,3839.02,6019.0999999999985,-257.7099999999996,6276.809999999998,6078.81,0.04315318294205609,5763.89,-314.9200000000001,0.04926533990065736,0.033289644289904545,1.4798998592964125,-0.05180619233040678,-0.06871481363788816,0.04315323737526855,-5.443321245829358e-8
2020,380,3,20749.59,893.38,-8.970194023393997,902.35,22667.17,11177.04,10176.75,8836.75,12490.419999999998,-2340.290000000001,14830.71,NA,NA,NA,NA,NA,0.04305530856272341,NA,NA,NA,NA,NA
2015,381,3,142833.63,6146.27,-156.23769906759412,6302.51,165453.65,89036.03,57439.22,72217.12,108014.43,-16818.910000000003,124833.34,NA,NA,NA,NA,NA,0.04303097246775847,NA,NA,NA,NA,NA
2016,381,3,155741.68,8104.45,-421.4051475066596,8525.85,161078.34,102946.42,66566.56,68097.31,94511.78,-34849.11,129360.89,124833.34,0.0682978601710088,108014.43,-16818.910000000003,0.07503117870454902,0.05203777177695785,1.441859944083397,-0.13473091403306203,0.025055437451455505,0.06829790140603993,-4.123503112574145e-8
2017,381,3,149461.64,7358.55,-910.0049976301518,8268.55,168492.53,101034.86,66635.46,69222.38,101857.06999999999,-31812.479999999996,133669.55,129360.89,0.063918468711834,94511.78,-34849.11,0.07785854842645012,0.04923370304246628,1.581407524014467,-0.2693944823663474,0.026112718449055137,0.06391850734507278,-3.863323877473235e-8
2018,381,3,161749.92,7252.03,-840.6870299252568,8092.72,175999.53,104893.6,75571.18,67809.7,100428.35,-37083.90000000001,137512.25,133669.55,0.060542733928557406,101857.06999999999,-31812.479999999996,0.0711981014179968,0.044834828975495004,1.5880087656163684,-0.23799346971692506,0.026426327967051196,0.06054271170902615,2.221953125658427e-8
2019,381,3,168627.57,7865.84,-975.200259237669,8841.04,161029.49,119634.92,74629.39,63613.74,86400.09999999999,-56021.18,142421.28,137512.25,0.06429274482818804,100428.35,-37083.90000000001,0.07832290384139538,0.046646227541558,1.67908334648533,-0.2696770651341972,0.02629713323673262,0.06429274671338495,-1.8851969013633507e-9
2020,381,3,176378.98,12389.44,-1670.8449949076191,14060.29,211231.59,78971.52,74758.26,62895.29,136473.33000000002,-16076.230000000003,152549.56000000003,142421.28,0.09872323854974482,86400.09999999999,-56021.18,0.1433961303285529,0.07024329089554776,2.0414210168738234,-0.39334838164633823,0.02982523743533462,0.09872320340687588,3.514286894823471e-8
2015,382,3,455835.66,-2698.1,-172.57604003130822,-2525.52,401064.27,93700.61,184104.29,139080.32,216959.98,45379.71000000001,171580.27000000002,NA,NA,NA,NA,NA,-0.005919019148260582,NA,NA,NA,NA,NA
2016,382,3,430509.69,7913.66,-559.7575634110392,8473.42,377759.99,111615.3,155656.99,156052.54,222103,44437.240000000005,177665.76,171580.27000000002,0.0493845825047367,216959.98,45379.71000000001,0.03647520616474983,0.01838207172526128,1.9842815711911477,0.2644809336178338,-0.01233497445027831,0.04938456830386756,1.4200869140335026e-8
2017,382,3,430780.84,5767.89,98.91225253960572,5668.98,340630.98,105048.03,150571.85,128273.9,190059.12999999998,23225.869999999995,166833.25999999998,177665.76,0.031908117805028946,222103,44437.240000000005,0.025969437603274158,0.013389383798963761,1.939554350909263,0.2501170737681814,0.00222588649834251,0.03190810512650493,1.2678524015374837e-8
2018,382,3,375324.32,9351.43,299.7946231579982,9051.63,298766.36,119128.14,130137.99,112586.19,168628.37,-6541.949999999997,175170.32,166833.25999999998,0.05425554832411715,190059.12999999998,23225.869999999995,0.04920274022089863,0.024915598328400356,1.9747765866338547,0.1392160651898788,0.012907788735491858,0.054255580552954506,-3.222883735581883e-8
2019,382,3,345772.64,11596.08,-161.14642033867042,11757.23,296312.02,107247.69,115922.53,101424.2,180389.49000000002,-5823.490000000005,186212.98000000004,175170.32,0.06711884753079174,168628.37,-6541.949999999997,0.06876707638222442,0.0335367193887868,2.050500992211453,-0.03734622394935396,0.024632780797571138,0.06711882709547297,2.0435318770495314e-8
2020,382,3,318532.33,11792.05,0.2665236812456096,11791.79,298226.12,86649.36,99861.23,91309.72,198364.89,4660.360000000001,193704.53000000003,186212.98000000004,0.06332421080420923,180389.49000000002,-5823.490000000005,0.0653699392353734,0.03701994708041095,1.7658031518355086,-0.03127327643862422,-4.5767002475424424e-5,0.06332417577076932,3.503343991295704e-8
2015,383,3,41595.9,1964.33,-39.920088583697826,2004.25,30854.24,17974.59,10596.58,121.27,20257.660000000003,-17853.32,38110.98,NA,NA,NA,NA,NA,0.047224125454672215,NA,NA,NA,NA,NA
2016,383,3,46545.38,2065.93,-97.4612407922166,2163.39,32067.54,21596.4,11972.43,2272.35,20095.11,-19324.050000000003,39419.16,38110.98,0.056765530563632836,20257.660000000003,-17853.32,0.10198265742440141,0.044385285929559495,2.2976681413351785,-0.46845607223954877,0.005458998146687373,0.05676556312097501,-3.255734217638695e-8
2017,383,3,44513.73,2208.55,-79.83809868535488,2288.39,32848.08,20209.58,11273.72,932.88,21574.36,-19276.7,40851.06,39419.16,0.05805273374673635,20095.11,-19324.050000000003,0.10990484749772457,0.04961502889108597,2.2151523430327082,-0.49021973070963465,0.004131540680414037,0.05805268551347503,4.8233261315533404e-8
2018,383,3,42690.23,2685.52,-25.01939772819023,2710.54,30308.18,23570.4,11413.06,638.63,18895.120000000003,-22931.77,41826.89,40851.06,0.06635176663714479,21574.36,-19276.7,0.12447738890052822,0.06290713355257163,1.9787483846566016,-0.47187759632185805,0.0012979087565916485,0.06635175189403139,1.4743113396775698e-8
2019,383,3,43540.68,2339.67,-34.94747361025827,2374.61,30283.33,24768.45,11266.63,628.73,19016.700000000004,-24139.72,43156.420000000006,41826.89,0.05677232995329082,18895.120000000003,-22931.77,0.12382403498892834,0.053735265503432654,2.304334664188425,-0.5482542450562305,0.0015239762831328882,0.05677250863284977,-1.7867955895423115e-7
2020,383,3,41471.36,1981.66,-75.78097930729422,2057.44,28327.73,27144.75,10917.39,1778.35,17410.34,-25366.4,42776.740000000005,43156.420000000006,0.04767401930002534,19016.700000000004,-24139.72,0.1042063028811518,0.047783819966357506,2.1807863614612413,-0.5593540891482657,0.0031392650497725,0.047674041992067324,-2.2692041981575706e-8
2015,384,3,74087.04,3099.14,-327.17128953059455,3426.32,79729.01,20196.54,27911.32,27980.79,51817.689999999995,7784.25,44033.439999999995,NA,NA,NA,NA,NA,0.04183106788987656,NA,NA,NA,NA,NA
2016,384,3,74103.94,6205.51,-202.31496492286493,6407.82,89255.47,24669.27,31150.27,33729.9,58105.2,9060.630000000001,49044.56999999999,44033.439999999995,0.14552167625332021,51817.689999999995,7784.25,0.11975659277748585,0.08374062161876952,1.4300896083943535,0.17678041960837038,-0.02599029642198862,0.14552178900678361,-1.1275346339933989e-7
2017,384,3,74563.53,4793.09,-274.34292581799815,5067.43,91278.4,24211.1,28881.58,35198.97,62396.81999999999,10987.870000000003,51408.94999999999,49044.56999999999,0.10332295705722369,58105.2,9060.630000000001,0.08248986321361944,0.0642819619725622,1.2832505524462527,0.18474277580576204,-0.030278570675328107,0.10332301671353217,-5.965630847648562e-8
2018,384,3,76203.35,3283.47,-400.8832827377091,3684.35,96621.52,26410.34,29806.62,40104.04,66814.90000000001,13693.7,53121.20000000001,51408.94999999999,0.07166748202404447,62396.81999999999,10987.870000000003,0.05262239325657943,0.04308826318003079,1.2212697698376298,0.2137345734546223,-0.03648416688017869,0.07166754587941808,-6.38553736137526e-8
2019,384,3,71845.4,2653.83,-538.2996138806625,3192.13,98785.53,25621.09,30239.28,39174.76,68546.25,13553.670000000002,54992.58,53121.20000000001,0.06009145124733627,66814.90000000001,13693.7,0.0397191345044294,0.03693806423236561,1.0752900924793718,0.2577822037152775,-0.03931001948930256,0.06009144397868764,7.26864862743426e-9
2020,384,3,81395.46,2350.77,-515.7477410731111,2866.52,94497.22,25743.89,37143.83,26941.89,57353.39,1198,56155.39,54992.58,0.05212557766884187,68546.25,13553.670000000002,0.034294655068658024,0.02888084912844033,1.1874531429509274,0.2464636138184461,-0.03805225751203261,0.052125536591902236,4.107693963445458e-8
2015,385,3,118023.44,2826.13,-28.18720961612448,2854.32,99052.45,68028.48,56493.1,41528.5,42559.35,-26499.979999999996,69059.32999999999,NA,NA,NA,NA,NA,0.02394549760623822,NA,NA,NA,NA,NA
2016,385,3,130432.22,3584.35,-359.01310701378236,3943.37,107363.74,74611.28,63201.21,46494.13,44162.530000000006,-28117.15,72279.68000000001,69059.32999999999,0.057101191106256034,42559.35,-26499.979999999996,0.08422003625525296,0.02748055656800137,3.064713629319997,-0.3837277309235407,0.013547674640274537,0.05710109129372935,9.98125266812866e-8
2017,385,3,163892.05,5084.51,-404.62253551625554,5489.13,130559.95,65488.6,77293.63,42176.8,53266.31999999999,-23311.799999999996,76578.12,72279.68000000001,0.07594292061060591,44162.530000000006,-28117.15,0.11513176441657666,0.03102353042749786,3.7111109802812465,-0.3890049042829188,0.014390595615709826,0.07594295568984609,-3.50792401793143e-8
2018,385,3,156473.6,6477.41,-345.46304084370337,6822.87,125985.19,76861.71,77945.64,43107.06,48039.55,-33754.65000000001,81794.20000000001,76578.12,0.08909685952070905,53266.31999999999,-23311.799999999996,0.12160423321903974,0.04139618440427011,2.937571058034421,-0.3044185467075974,0.014819234930108505,0.08909689922975002,-3.970904097205796e-8
2019,385,3,197314.22,11649.4,-524.0860106012326,12173.49,150020.84,99242.64,86781.24,70121.33,63239.59999999999,-29121.309999999998,92360.90999999999,81794.20000000001,0.14883072393886115,48039.55,-33754.65000000001,0.24249602671132428,0.05903984010883757,4.107328648998585,-0.41267779377999914,0.015526335204223194,0.14883067516524678,4.877361436950167e-8
2020,385,3,223900.31,16084.65,-529.6653224845854,16614.32,171576.57,99047.55,87501.65,77687.18,84074.92000000001,-21360.37000000001,105435.29000000002,92360.90999999999,0.17988475860621123,63239.59999999999,-29121.309999999998,0.2543445878848064,0.07183844452917461,3.540508004478207,-0.31529908053093025,0.018188238183123817,0.17988470796232506,5.0643886168044716e-8
2015,386,3,8271.49,236.24,7.4602212079392896,228.78,11724.36,3171.66,3966.56,4892.96,7757.800000000001,1721.3000000000002,6036.500000000001,NA,NA,NA,NA,NA,0.0285607550755668,NA,NA,NA,NA,NA
2016,386,3,9135.39,377.23,7.0244506289095625,370.2,11689.29,4996,4282.27,6160.11,7407.02,1164.1099999999997,6242.910000000001,6036.500000000001,0.06132692785554542,7757.800000000001,1721.3000000000002,0.04862589909510428,0.04129325622660883,1.1775748279151304,0.28514867887020623,0.004080898523737618,0.061327847158302064,-9.193027566412049e-7
2017,386,3,9470.88,367.84,14.173354710419472,353.66,12388.39,4136.83,4185.55,5972.16,8202.84,1835.33,6367.51,6242.910000000001,0.05664986360527382,7407.02,1164.1099999999997,0.04966099727015722,0.03883905191492237,1.2786356726456791,0.18646913058173184,0.012175270988497201,0.05665092805912314,-1.0644538493212452e-6
2018,386,3,9230.33,387.81,15.36802998574771,372.44,12682.27,4679.21,4332.65,6454.97,8349.62,1775.7600000000002,6573.860000000001,6367.51,0.05849068160081413,8202.84,1835.33,0.04727752827069649,0.042014749201816186,1.1252602757093884,0.2882335481216362,0.008373442370444394,0.058490990986155074,-3.0938534094360204e-7
2019,386,3,10016.42,368.34,14.16469701747098,354.18,13448.18,4903.25,4936.57,6653.65,8511.61,1750.3999999999996,6761.210000000001,6573.860000000001,0.0538770220235904,8349.62,1775.7600000000002,0.04411458246004009,0.03677361771970424,1.1996258512363436,0.2701244017974219,0.007976695621858234,0.05387630752442689,7.1449916350802e-7
2020,386,3,11078.68,343.13,28.006894194412,315.12,15179.37,4733.77,4958.84,8082.84,10220.53,3349.0699999999997,6871.460000000001,6761.210000000001,0.046607042230606646,8511.61,1750.3999999999996,0.04031317224355909,0.03097210136947723,1.3015962902435614,0.2588885717201506,0.01600028233227377,0.046607501587081004,-4.5935647435824123e-7
2015,387,3,5900.09,1067.05,-45.772544864948856,1112.83,8376.24,5208.51,1751.22,878.8,6625.0199999999995,-4329.71,10954.73,NA,NA,NA,NA,NA,0.18085317342616805,NA,NA,NA,NA,NA
2016,387,3,6498.47,950.11,-32.04165764244498,982.15,8276.35,5291.35,2133.34,459.71,6143.01,-4831.64,10974.650000000001,10954.73,0.08965533609682758,6625.0199999999995,-4329.71,0.14341239724559324,0.14620518368169738,0.9808981708734466,-0.39523657817216856,0.007400416573499145,0.08965548741433566,-1.51317508079174e-7
2017,387,3,6460.35,533.26,-37.75924479602313,571.02,9289.5,4439.72,2060.16,367.77,7229.34,-4071.9500000000003,11301.29,10974.650000000001,0.05203081647250709,6143.01,-4831.64,0.08680760734558465,0.08254351544420967,1.0516587145389638,-0.44025458670663753,0.007814995487251354,0.052030747659016295,6.881349079446153e-8
2018,387,3,6645.96,505.3,-26.37088199682149,531.67,10058.39,4036.01,2346.57,98.81,7711.82,-3937.2000000000003,11649.02,11301.29,0.04704507184578043,7229.34,-4071.9500000000003,0.06989573045395568,0.07603115276047404,0.919303836864776,-0.3603084249674152,0.006476229324235683,0.047045149889687055,-7.80439066219718e-8
2019,387,3,7234.28,612.83,-22.05402791700915,634.88,10036.15,4388.04,2096.3,154.53,7939.8499999999995,-4233.51,12173.36,11649.02,0.0545007219491425,7711.82,-3937.2000000000003,0.07946632571818327,0.08471195474877943,0.938076874200902,-0.3379855129444365,0.005601449740173003,0.054501067722178276,-3.4577303577310037e-7
2020,387,3,7144.3,631.69,-20.64492815935452,652.33,9825.31,4882.39,2053.67,198.25,7771.639999999999,-4684.14,12455.779999999999,12173.36,0.05358668436651837,7939.8499999999995,-4233.51,0.07955943752085998,0.08841873941463825,0.8998028930017571,-0.347768405764719,0.004876551173696181,0.05358708919799912,-4.048314807547637e-7
