event_ID,firm_ID,event_date,event_trade_date,event_year,event_strength,earnings_surprise,alpha,beta,sigma_AR,r_squared,adjusted_r_squared,estimation_observations,CAR_0_p1,CAR_m10_p10,CAR_m1_p1,CAR_m30_p30,CAR_m5_p5
203,815,2017-03-17,2017-03-21,2017,2,-0.007501890672716812,7.624784496348704e-4,0.8325482307518949,0.008568114336890005,0.5426792863560141,0.5380127484616878,100,-0.01039877852504765,-0.003556764384250493,-0.015622463239171405,-0.02941432668447607,-0.00652989624172331
204,454,2017-03-21,2017-03-22,2017,5,-0.0019449717657611064,2.9747525397043264e-4,1.2315695999217597,0.00761828620364061,0.7680257041528358,0.7656586195013342,100,-0.007869593940574852,0.06656615863781042,-0.004591082451174415,0.0224388789742307,0.04017895582308363
205,798,2017-03-21,2017-03-22,2017,2,-0.0061840118477986825,1.9695674643660632e-4,1.2755645590376303,0.0067818366456049465,0.8175748381203998,0.8157133568767304,100,0.013599166583272126,-0.02727482489245524,0.004870197031324646,0.018465677454745227,0.0034279614771113268
206,1208,2017-03-21,2017-03-22,2017,1,-0.010607419693328365,0.0012113096998432734,0.7985631733750307,0.008064272096947971,0.5540260813301751,0.549475327058034,100,-0.01279850354448821,-0.05997552819917884,-0.01919862902255682,-0.11097518327126449,-0.046446802540232
207,1237,2017-03-21,2017-03-22,2017,5,-0.0016873790500014788,7.475454818868159e-4,1.0163575516327306,0.008298862998742714,0.6551905080799998,0.6516720438767345,100,-0.020820606235109236,-0.02619780216036535,-0.03452313574521996,-0.05649978216190848,-0.015352795765360586
208,1312,2017-03-21,2017-03-22,2017,1,-0.01240764290198476,6.451018880324915e-4,0.8384731703617115,0.007925736023563513,0.5864101864727349,0.582189882253069,100,-0.01354241829495593,0.021494017124279813,-0.009813627604147003,0.002809692516674428,0.013101951080434701
209,20,2017-03-22,2017-03-23,2017,5,-1.7592822128571452e-4,0.0010783972942423278,0.6384577296489983,0.008563036949767911,0.41164581785785187,0.40564220375436066,100,-0.007357088185360086,-0.06324007353183754,-0.004090330254325194,-0.11404065426556587,-0.05020820944125242
210,869,2017-03-22,2017-03-23,2017,2,-0.006637693333089869,-0.0017140634033388426,1.1824272633880504,0.007160285700796895,0.774375105656127,0.7720728108158834,100,0.009280550874094667,0.025457229249582335,0.016823189707583203,0.12635805955911017,0.017448649327973974
211,1079,2017-03-22,2017-03-23,2017,1,-0.007868354620545718,8.918670684107535e-4,0.7133077050376118,0.007684458734052604,0.5202536549438028,0.5153582840758825,100,0.021337894723170162,5.597601390508618e-4,0.021694261780492777,-0.10076720331963897,0.024545158636875737
212,686,2017-03-23,2017-03-24,2017,2,-0.007500766807015606,0.002116374316266087,0.8637482376576656,0.008239890055008098,0.5813491939534863,0.5770772469530117,100,-0.02325736270853377,-0.01877033485064,-0.023856921914642046,-0.15810434162539727,-0.0027172931234148404
213,980,2017-03-23,2017-03-24,2017,3,-0.00474363310728759,-7.825133749028516e-4,0.6750397554968814,0.008115929200427682,0.4664533563646728,0.4610090028581899,100,0.0016451842024809249,0.030615653153239525,0.008309382568103759,0.0927088822033,0.025266386085313477
214,1047,2017-03-23,2017-03-24,2017,5,-0.0015442356369300674,0.0010921535789620528,0.44876142900740723,0.007393069865521149,0.317696610251786,0.31073433076455936,100,-0.014989649985734151,5.325180597227323e-4,-0.0130902257412445,-0.03507238779909577,-0.01325831509156022
215,577,2017-03-24,2017-03-27,2017,5,-0.0014406456312363333,-3.9431778733454005e-4,1.1821674030017746,0.008950868389629184,0.6930681595601589,0.6899362020046503,100,-0.0026684665906165153,0.02539849752678682,0.010753089619404261,-0.01825512113691156,0.012494447811846023
216,15,2017-03-27,2017-03-28,2017,3,-0.005332224378523239,-0.0019382612995922834,1.5370062818679406,0.008785280565691962,0.7970208389631086,0.7949496230341607,100,0.015695552140997954,0.031801646159831214,0.013025830505422664,0.13809283733362607,0.005335209545008596
217,932,2017-03-27,2017-03-28,2017,3,-0.004797193859959637,-4.288794636519761e-4,1.1191837590190028,0.007842329571979766,0.7231993075486016,0.7203748106868526,100,0.0059515097662242375,-0.013484217901319408,0.0067965665935060095,-0.03103924523393053,-0.01562672941740926
218,406,2017-03-28,2017-03-29,2017,5,-0.001680954782316364,-2.6556906972100695e-5,0.9122434885154537,0.007562115569512766,0.654439262148191,0.6509131321701114,100,-0.021648218220430237,-0.0482360884821347,-0.03138350983256583,-0.11581016707907983,-0.04545125961449309
219,489,2017-03-28,2017-03-29,2017,4,-0.0024892184563803784,-5.911575393577589e-4,1.6136187449768433,0.008382146259541333,0.8282620280905556,0.8265095998057654,100,-0.011485134761349523,0.026481039867352885,-0.002046007926469428,0.045254843621738955,0.012835138029074501
220,518,2017-03-28,2017-03-29,2017,1,-0.010546770813488286,-1.494416622152224e-4,1.105359342607455,0.008242112798425417,0.7006587079165894,0.6976042049361464,100,0.01680344942224994,0.03141582221147999,0.009105165247296505,0.0690711956774991,0.008455610308708943
221,719,2017-03-28,2017-03-29,2017,1,-0.010228021202521713,-5.553293068927217e-4,0.6618215322165043,0.007316960231405819,0.5156699600738319,0.5107278168092793,100,0.019151144413065715,0.04611586460431858,0.010663523019822638,0.0843598752389932,0.029260958693197947
222,646,2017-03-29,2017-03-30,2017,5,-3.5666650567136134e-4,9.72711945543267e-4,1.3547662099045228,0.007643084293665451,0.8057749219526885,0.8037930334011854,100,-0.024770447911042635,-0.015717736614973166,-0.03101938415946366,-0.05799265895722901,-0.05241409303937572
223,804,2017-03-29,2017-03-30,2017,4,-0.0024820079017688792,-6.046505837997544e-4,1.026618696637353,0.008173409092203036,0.6756606042835946,0.672351018613019,100,-0.002241392894731232,0.025794559199736906,-0.00806444174021602,0.06596163098362276,-0.005387409361151453
224,805,2017-03-29,2017-03-30,2017,3,-0.004471570046135063,-0.0010674284350420684,0.8346052361821091,0.008448419113022892,0.5630574317185044,0.5585988340829791,100,8.468689115876532e-4,0.047430396972772675,-0.002284212459915771,0.0697299462231081,0.019974784276202816
225,891,2017-03-29,2017-03-30,2017,4,-0.0022877080654298844,-0.002226923964865699,1.022343298602878,0.0071466415710240054,0.7298853626175977,0.7271290908075733,100,5.547198901299335e-4,0.07611562951932992,0.01112676616906142,0.23172179458792053,0.02014650495582583
226,63,2017-03-31,2017-04-03,2017,5,6.529680633908535e-4,-3.7616902921968536e-4,0.6879327941276985,0.008741276821576405,0.44308860682570533,0.4374058375076004,100,-0.014196236936125038,-0.03294453251233457,-0.020975060762395924,-0.07155686830940411,-0.031144040887773623
227,382,2017-03-31,2017-04-03,2017,3,-0.0040161055709062735,5.706347822276025e-5,1.4663975310179875,0.008505647520737824,0.7924506623324161,0.790332811948053,100,0.004078447197488655,0.07851838691168393,0.004594547290431921,0.012240183306117404,0.04642797974699618
228,528,2017-03-31,2017-04-03,2017,5,-0.0012668557526559598,-3.8247323208005465e-4,1.2626343484684797,0.007791746448276938,0.7713368012431385,0.76900350329664,100,-0.0012516153189499916,-0.019776282144902586,9.477282118680493e-4,0.06881691933408503,-0.024538066791558143
229,634,2017-03-31,2017-04-03,2017,2,-0.006321196635792611,-0.001473528773537901,1.0730514233217798,0.007265781194010558,0.7369673743306171,0.7342833679462357,100,-0.00629789715791459,0.020493892898709953,-0.002160118276685519,0.02348891385663017,-0.009419292387787421
230,652,2017-03-31,2017-04-03,2017,2,-0.0061828308692970565,2.311033185942492e-4,0.8347145681358951,0.006926013111971211,0.6510606866560729,0.6475000814178695,100,0.0043192490321271705,0.02736411973006428,0.0036949514949142005,-0.021869763281209223,0.03103848497545689
231,983,2017-03-31,2017-04-03,2017,5,-0.001192763553437073,0.0014982088434318764,1.2232479441041475,0.008324712732775161,0.7350050293789587,0.7323009990664991,100,-0.012062452388640788,-0.055296222526313124,0.004621022045728579,-0.1102444814542527,-0.01029479417884634
232,1082,2017-03-31,2017-04-03,2017,2,-0.007193779481938463,2.4818845307144325e-4,1.3303698469756526,0.008295590159847254,0.7676466466722306,0.7652756940872534,100,0.00980455679219971,0.005169122116509604,0.015535338852461486,-0.038749509335127164,0.014029326403416115
233,332,2017-04-03,2017-04-04,2017,4,-0.0031207293940073862,1.4068872005686475e-4,1.1047257867391864,0.006966294132336435,0.759287486346115,0.7568312362067897,100,0.014715748816624533,-0.08357369100078442,0.016851792932846242,-0.038003999873636306,-0.04823401773846519
234,488,2017-04-03,2017-04-04,2017,5,-0.0017438774333652343,-7.651769301594239e-4,0.80882564934317,0.00788181926353139,0.5691265389422222,0.5647298709722449,100,-0.009736314437890536,0.004755805131615684,-0.0048537786520819635,0.08364565938597034,-0.007856617677175598
235,877,2017-04-03,2017-04-04,2017,1,-0.00977996214499641,7.334698318051175e-4,1.0633682292550464,0.00759088676965975,0.7111006640830199,0.7081527116757038,100,0.010742733547866957,-0.02482570951183507,0.013805212841691658,-0.02178000357314915,-0.022856082787891457
236,899,2017-04-03,2017-04-04,2017,1,-0.008363578152349912,0.0011736617975755613,1.26987335414797,0.008107745772267059,0.7547195996499815,0.75221673842192,100,0.026341709557189834,-0.0027631583149497893,0.027149145703554534,0.04129738477988694,0.025013689830410572
237,1010,2017-04-03,2017-04-04,2017,5,-2.415913654618417e-4,-4.182687259161225e-4,1.0823039485395023,0.008452865229527264,0.6728101958246518,0.6694715243534748,100,0.0030710403081293403,0.06884562838915301,-0.0039226312527861715,0.09123802213221968,0.03869431800655821
238,310,2017-04-04,2017-04-05,2017,2,-0.005571854234583733,9.850199649987426e-5,1.1519869431619723,0.008349612776147576,0.7049690353751965,0.7019585153280047,100,0.006589330165693576,0.004834715448111088,0.0012183480834590523,0.10666521053118319,-0.0018432301084434152
239,398,2017-04-04,2017-04-05,2017,3,-0.0054179830425374635,5.171904085305897e-4,1.229254215029453,0.008264243039642986,0.7352581509407253,0.7325567035013449,100,0.0024458037247194076,0.005240951182085447,0.017472237702768803,-0.01302338195984243,0.027473808701756832
240,793,2017-04-04,2017-04-05,2017,5,-8.694620171518663e-4,1.8433863738650803e-4,0.8212583583017602,0.007941231863529552,0.573111040097961,0.5687550303030422,100,-0.03178015638664715,-0.04537945967015723,-0.04119834635635559,-0.215709436970195,-0.04749130521249343
241,1003,2017-04-04,2017-04-05,2017,5,-1.321626128788821e-4,-2.3085967036847038e-4,1.493095478906202,0.007653452779312206,0.8269146402041756,0.8251484630634018,100,0.0046751022191154025,-0.016968901739563634,0.003458200576171448,-0.03538960943788035,0.008957929323638092
242,1197,2017-04-04,2017-04-05,2017,3,-0.004190567725993893,3.2945698821212845e-4,0.5336641481429041,0.0078964697869426809,0.3644083294770912,0.3579227001860412,100,0.010034911117023655,0.00896822934447136,-0.006828580123967941,-0.04327943605635999,0.01811987889018222
243,1060,2017-04-05,2017-04-06,2017,1,-0.008033038704641025,-2.3981288834033342e-4,0.45251739305784816,0.007155470372657198,0.33461442896475135,0.32782478028071826,100,0.010703460436841755,0.03103878739962727,0.007581662809009556,0.00703658340177807,0.004847663472039082
244,143,2017-04-06,2017-04-07,2017,4,-0.0020570146276595934,-7.720974937960156e-5,1.237745847346225,0.008987740753103768,0.7011656807939212,0.6981163510061041,100,-0.010117713404294895,0.051779461153490365,-0.0016897116674003294,0.11152212928428296,0.06786979004730995
245,687,2017-04-06,2017-04-07,2017,5,8.375631109678821e-4,-0.0014013398443737369,0.8743605204973303,0.007992525435992133,0.596873706749841,0.5927601731452475,100,-0.012706804159707274,0.04100112754562918,-0.02261697352015457,0.024059397697200335,0.05198935653727869
246,1016,2017-04-06,2017-04-07,2017,5,-0.0017971125097538787,-7.746369109910483e-4,1.4394528865295109,0.008609640323531042,0.7756954614936685,0.7734066396721754,100,-0.007588612946770176,-0.05967016991750902,-0.012053963985220916,-0.030981019593584427,0.00479603904292968
247,167,2017-04-07,2017-04-10,2017,4,-0.002628802145542215,-8.61397439469407e-5,1.0666649998711877,0.009112697010637046,0.629159699315913,0.625375614615055,100,-0.002835921061562996,0.018337343666568976,-0.005603776476946879,0.035594226981674755,0.013566455168630902
248,506,2017-04-07,2017-04-10,2017,4,-0.003129825864743379,-5.548439095273579e-4,0.6082339653014509,0.007959483940339246,0.41964216018569,0.4137201414120747,100,-7.126024808890106e-5,-0.02795346815549602,-0.008554224491931356,-0.09264648640805687,-0.031099148810681806
249,659,2017-04-07,2017-04-10,2017,4,-0.003077566026598417,7.2419639677844e-4,1.4734418177179762,0.007623514702586109,0.8222409028118016,0.8204270344731466,100,-0.014118264047995857,-0.008589477648369422,-0.012160746380369453,-0.013449255517210861,-0.022491580492735537
250,876,2017-04-07,2017-04-10,2017,1,-0.008380718772066758,4.620693539029482e-4,0.06845191200097019,0.008017533813005281,0.008945382154969587,-0.0011674200679387958,100,-0.0014165147701950412,-0.006777255147948166,-0.011206663974031465,-0.0031052127159345994,-0.018212464529335906
251,884,2017-04-07,2017-04-10,2017,5,-3.7441591117856143e-4,3.4276711441624667e-4,0.9222924637424124,0.008936288654697588,0.5687739366988156,0.5643736707467628,100,-0.02243170129880507,0.007835223921151695,-0.010263760359384252,-0.0019472377453146684,0.015414543932982862
252,900,2017-04-07,2017-04-10,2017,5,-0.0017306930774328706,8.1198492198797e-4,1.5192301646529904,0.008631910595922773,0.7932048550852235,0.7910947005452769,100,0.0064487831257936095,0.03516460649326831,0.003458257494603661,0.010503694645035278,0.021070714495402904
253,1281,2017-04-07,2017-04-10,2017,1,-0.012126125301551398,-5.448355703657524e-4,0.8484557988305763,0.007262384080501641,0.6282662623908234,0.6244730609866482,100,-0.012968296723212218,0.0026625566318483184,-0.012310919947107136,0.050018136377369064,0.026247631969683684
254,565,2017-04-10,2017-04-11,2017,4,-0.002073244665324425,1.465853975190036e-4,1.345482437903612,0.008030130610943896,0.7763496899647485,0.7740675439439807,100,0.021929883946029054,0.06889852880824571,0.026547787642205476,0.04587782236344254,0.05843850929104886
255,710,2017-04-10,2017-04-11,2017,1,-0.01186161449752883,6.554238570628222e-4,0.3899202474160802,0.007939878710965301,0.2296999070557168,0.22183970202567327,100,0.009274123142751629,0.069639887862462585,0.020913150590910562,0.11892081272846296,0.05764793639464302
256,1115,2017-04-10,2017-04-11,2017,4,-0.003171826813234641,-5.363072501900282e-4,2.1652966989443576,0.007581673855848583,0.9097890902133883,0.9088685707257698,100,-0.006280070908177645,-0.009857428327026706,0.003181238365808487,0.0021040905094684825,0.030601021072846346
257,1154,2017-04-10,2017-04-11,2017,2,-0.006976641442818235,0.0016390820228849921,1.0086281474948997,0.008457625827764553,0.6374840815190709,0.6337849394937554,100,0.009682495036660717,-0.02391974640886525,0.01445100846301356,-0.12882142292021884,-0.002922453986166156
258,244,2017-04-11,2017-04-12,2017,2,-0.006892344148581081,-2.3265072840328747e-4,0.8378830672413776,0.008241258972533435,0.5656837841986849,0.5612519860782634,100,0.007161259304116924,0.041816968329456486,0.004997940832547253,0.018378246665194446,0.01708156885594833
259,654,2017-04-11,2017-04-12,2017,4,-0.0031699647575868435,-5.187023392264977e-4,0.5404640774498395,0.008166209467476461,0.3556392544693005,0.3490641448210282,100,-0.004769105306156719,0.05081782544573918,0.0031809918437073707,0.09260418125868802,0.007790401563118638
260,731,2017-04-11,2017-04-12,2017,3,-0.003724754210578685,-5.6376058601268366e-5,0.7257430227542486,0.008076247633639093,0.5043370780218779,0.49927929310373387,100,-0.0015645960665059935,0.01263194784122055,0.004369705282508204,-0.0218803744304955,-0.010374248659650758
261,748,2017-04-11,2017-04-12,2017,2,-0.005801557680292823,3.791609179515794e-4,1.396100306829818,0.007963233875627158,0.7947856472582603,0.7926916232506915,100,0.018646891949179942,0.02145819211536596,0.017818241594995197,0.06561252925699998,-0.003593149797456165
262,795,2017-04-11,2017-04-12,2017,1,-0.008002261418291714,9.599721955092285e-5,1.5931028866823918,0.008538691552792048,0.8143419344185053,0.8124474643615514,100,-0.0016913322268182528,0.0496826609920657,-0.01960992297330152,0.10159049094769815,0.005617931251716107
263,896,2017-04-11,2017-04-12,2017,1,-0.008686044988932674,-9.008588785875922e-4,1.1769353853795357,0.008686024143234033,0.6981954138018813,0.6951157751672067,100,-0.004480430214233404,0.014638257094876636,-0.011969845092366614,0.05196096982179087,0.015976255401605213
264,979,2017-04-11,2017-04-12,2017,2,-0.006209642657470994,0.0012454270858533105,1.0177465741337004,0.006968271587273434,0.7288448084748438,0.7260779187654034,100,-0.02387390313689514,-0.09997623870529306,-0.01952980805463513,-0.1691729101191627,-0.06649009433586042
265,1174,2017-04-11,2017-04-12,2017,4,-0.0027278718377521855,-0.0010338831286965152,1.3587853691107517,0.00792769089818796,0.7873090709500171,0.7851387553474662,100,0.016553131702099884,0.03231864439360421,0.024988265759122247,0.15679943457714432,0.04055751438639652
266,90,2017-04-12,2017-04-13,2017,1,-0.00957667952368938,-6.925493687752606e-4,1.0086102882793349,0.008153910412643935,0.6597424892739538,0.656270473858382,100,0.015012153822537856,0.029918655048062282,0.015033701723762454,0.09032154073765744,-0.00607875916872661
267,840,2017-04-12,2017-04-13,2017,5,-0.001725289984443675,7.059541321024395e-4,0.91175662999811935,0.00779564353219366,0.6341589725899311,0.6304259008816652,100,0.006719002900074177,-0.07986919847199697,-0.004943839013226897,-0.13230838062312666,-0.03309395457894214
268,848,2017-04-12,2017-04-13,2017,2,-0.006894157726058145,-2.549690715540798e-4,0.6166383906289998,0.007581749336133102,0.456004655146277,0.45045368223960647,100,0.006176329820662692,0.0014101779165894895,0.01603609177709442,0.11332309207931862,0.002065790336866752
269,1293,2017-04-12,2017-04-13,2017,1,-0.013705871153287308,2.4334257409026737e-4,0.8802887121289131,0.00886098382074257,0.5556852830844403,0.5511514594424449,100,-0.007612970384886307,0.04556614973360453,-0.014200429714545465,-0.038705625011003,0.01383532878554376
270,93,2017-04-13,2017-04-14,2017,2,-0.006500067540186427,0.0015541412996280082,1.1586356108728968,0.008055274614331955,0.7238188184661039,0.7210006431443294,100,-0.009724026191759313,-0.08689189215637019,-0.01016382796163412,-0.18856591128654387,-0.05428416448016009
271,96,2017-04-13,2017-04-14,2017,5,8.750646818644011e-4,1.9377590332846778e-4,1.9203799974724816,0.009098293668907206,0.8494794820365585,0.8479435583838704,100,-0.02032065496860916,-0.030230049079495402,-0.016636322385611985,-0.03765693071997526,-0.04367475744935426
272,702,2017-04-13,2017-04-14,2017,2,-0.007422815580305952,-8.367963096768839e-5,1.166630756045637,0.00846992118479065,0.706168910517659,0.7031706340943698,100,0.01733825579374415,0.017542241202506928,0.0062692756750832145,0.08140347593975329,-0.023893750260870227
273,883,2017-04-13,2017-04-14,2017,2,-0.006035921860900082,-0.0013413889122771308,0.7258871066601112,0.008116733052213687,0.5032686930521495,0.49820000624655925,100,0.0013461586494145769,-0.03327309902205678,0.010384503593401314,-0.026746792325492697,-0.0020734335207288485
274,1209,2017-04-13,2017-04-14,2017,3,-0.004387107290996683,-9.973628572357573e-4,0.6415091037036557,0.008993438212531691,0.3919310701910258,0.38572628519297514,100,-0.015390078948069132,-0.08450454799367997,-0.029765868995099795,-0.01445513162459952,-0.04211375280859503
275,31,2017-04-14,2017-04-17,2017,3,-0.005346649877899882,-8.470252989470634e-4,1.1083085409296478,0.009122848384675471,0.651419117848586,0.6478621700715308,100,0.007028389364977352,0.054900109384126025,-0.008785241469574772,0.07809764755246029,-0.011493843939223475
276,343,2017-04-14,2017-04-17,2017,3,-0.004356401118412206,5.697914143880373e-4,1.0445368552029342,0.007168980533684134,0.728850306961815,0.7260834733593846,100,0.016780812209597276,0.05548826344411868,0.014047702776481243,0.0041290157966143125,0.026298618783585855
277,418,2017-04-14,2017-04-17,2017,1,-0.011313174817697114,-0.00111924733631727,0.09779984503566597,0.008596747251624187,0.016122980293916202,0.00608341886834407,100,0.018319750216094787,0.07264405433919305,0.034692288473732166,0.12969475110764864,0.05506234226622916
278,449,2017-04-14,2017-04-17,2017,5,-0.0018698128129217041,1.5967426466173177e-4,0.54321502115436,0.007872078384638818,0.376139369031555,0.36977344422575453,100,0.00935375510800536,-0.025044726737185368,0.0073257662204751295,-0.027133210153644262,-0.008462845450526004
279,520,2017-04-14,2017-04-17,2017,5,-0.0019105696678051731,-2.3285222320154966e-4,1.8160832662922293,0.008815383026432675,0.8431089802535968,0.8415080514806743,100,0.010793338083327693,-0.02757222386322047,2.2326705580588344e-5,0.026605778573623024,-0.036673021486395486
280,543,2017-04-14,2017-04-17,2017,3,-0.003968524744736536,3.222848400394874e-4,0.9617382310438566,0.007951678256436728,0.6493959527463887,0.6458183604274743,100,0.010350489858913582,0.009583437243358861,0.013327897020876063,-0.02340523577800335,-0.009339799630116687
281,675,2017-04-14,2017-04-17,2017,5,-0.0010260279571183172,-4.3521345096249667e-4,0.7319075874198581,0.00796385307381166,0.5167809854642295,0.5118501791934563,100,-0.010642271468158408,-0.020864383592702394,-0.010813332147482105,-0.04079117820183066,-0.034679252682452005
282,906,2017-04-17,2017-04-18,2017,3,-0.004129039687415585,-0.0015896023400167522,0.7019332264991275,0.007875815028242283,0.5104775870345578,0.5054824603716452,100,0.027019856898043714,0.07399067566818572,0.03285988379444263,0.06441182842188366,0.04559121086587084
283,78,2017-04-18,2017-04-19,2017,3,-0.005201839460471831,1.988630527599497e-5,1.1071661550572016,0.008607796872951818,0.6850845975765827,0.6818711751028743,100,-0.002696826258727949,-0.03229352840829033,0.008024229538877777,-0.0856539208646975,-0.023073104456645104
284,135,2017-04-18,2017-04-19,2017,2,-0.007064830122497667,-0.0012514610228442022,1.0223074752168988,0.008167476377895272,0.6732172017613747,0.669882683412001,100,0.008253955654003069,-0.01371259169833252,-0.0015848150573742077,0.026441389824829444,-0.02454041501432295
285,284,2017-04-18,2017-04-19,2017,5,4.095446030046235e-4,3.859148330734608e-4,0.5545996062065345,0.009004875546244486,0.3327923934096753,0.3259841525261006,100,-0.024661412549681558,-0.08658158234771816,-0.0199130003260306,-0.10452834821426787,-0.0714526900834622
286,302,2017-04-18,2017-04-19,2017,3,-0.004548371026178585,-9.390101289414587e-5,1.4353405984860164,0.007325030225183463,0.8346816533163107,0.8329947314113751,100,0.012569728635322297,7.102972878522684e-4,1.9736976742907794e-4,0.0380610279484243,-0.024938525087936998
287,456,2017-04-18,2017-04-19,2017,1,-0.01140335081381632,2.5921694561435623e-4,1.5076551959186246,0.006940165037362585,0.8612161349782478,0.8597999730902708,100,0.008149468836174846,0.06240470803287453,0.010661997353736597,0.05678083730767062,0.05925759202876405
288,623,2017-04-18,2017-04-19,2017,4,-0.002593900359033126,0.0016606392945911197,1.349660978875716,0.008487070422017517,0.7688069353506191,0.7664478224460336,100,-0.015924881114142916,-0.09664988438398076,-0.030768182192473143,-0.14889569229756786,-0.0547487591611734
289,653,2017-04-18,2017-04-19,2017,3,-0.004213719596411306,-0.0018224990864202123,0.8939630887392984,0.008128861137500009,0.6139494743263787,0.6100101832480764,100,-0.02422345152353313,-0.0339393411116042,-0.014808123511298114,0.06455179486082879,-0.011305075675819988
290,821,2017-04-18,2017-04-19,2017,5,-0.0018378592179380563,-0.0016034571019267012,0.6989893208257917,0.008388678756078606,0.4772561910114177,0.47192207051153423,100,-0.024817742221733975,0.05126053612888157,-0.03243377658582362,0.08846133742427419,-0.006870360084806522
291,1191,2017-04-18,2017-04-19,2017,5,0.001301556883574349,0.0014698969543817469,1.3087018502978922,0.008195831917706075,0.7702613594109102,0.7679170875681645,100,-0.024425041418645297,-0.023025766333748462,-0.02893764173615402,-0.10051704967355798,0.01597912840248715
292,1317,2017-04-18,2017-04-19,2017,1,-0.009787017322100255,8.192715405795043e-4,0.6763040580514521,0.006576841019864606,0.5816702030786363,0.5774015316814796,100,-0.01283141965270761,0.044828863654554824,-0.017430956685291443,-0.031013113543738438,0.007087840108261214
293,204,2017-04-19,2017-04-20,2017,2,-0.006689877375026047,-6.982085684504684e-4,1.197280620529534,0.0073303797351876475,0.7761066631949203,0.7738220373091542,100,-0.002413816466170696,0.001582811752540476,-0.002862146786101313,0.052551917576080395,0.009977034521167124
294,235,2017-04-19,2017-04-20,2017,3,-0.0048613664923628005,1.0390517886495285e-5,0.9602800387911615,0.008805071971053261,0.6071511113731546,0.6031424492443093,100,0.006812688839807044,0.04531347141216546,0.004343814560347799,0.13838224447914457,-0.016921270947478608
295,830,2017-04-19,2017-04-20,2017,2,-0.0064568040059956085,-7.029798631112045e-4,1.199801342503349,0.008631673923569843,0.7151448400721845,0.7122381547667986,100,0.0017383560997947817,0.044206103986444735,0.00993233853988769,0.13308837503618667,0.030082934398979973
296,1252,2017-04-19,2017-04-20,2017,5,-5.295467816005256e-4,9.300062984772519e-4,0.925347075642346,0.008346797895524762,0.6149435243083126,0.611014376597173,100,-0.004555480080087036,-0.004758347822891532,0.004053037212901753,-0.07149498953640465,-0.013864328289444392
297,567,2017-04-20,2017-04-21,2017,4,-0.00202862072126884,0.0010275839601237174,0.8506966823491343,0.007215337259900482,0.6447716640217412,0.6411468850831876,100,-0.009269903585592454,-0.02563635878647576,0.0030154953278841885,-0.10012394064927543,-0.007574328673195442
298,976,2017-04-20,2017-04-21,2017,1,-0.00989458982513424,9.520217237567574e-4,0.9748260490062882,0.008200605171676085,0.6485209576936031,0.644934436853742,100,0.021065823965881816,0.03802209003276566,0.004397504382102726,-0.035411893484877645,0.03613435817126473
299,1077,2017-04-20,2017-04-21,2017,1,-0.011432322631787555,-2.4407757089470834e-4,0.9544258468950892,0.007532612080590411,0.6770348255772572,0.6737392625729436,100,0.019258166129441166,0.04899560312999648,0.03721505585434761,0.12939416883261706,0.04416919146766792
300,250,2017-04-21,2017-04-24,2017,3,-0.004186375251454354,6.54621487693279e-4,1.1036049977999678,0.007793719090959565,0.7241132799801161,0.7212981093676682,100,-0.006686794941054933,-0.030742922302258023,-0.0038698945780198703,-0.052255258987630705,-0.014297721532077541
301,545,2017-04-21,2017-04-24,2017,2,-0.007347285369401485,8.884874640263761e-4,1.1412367679262523,0.0076881274047589454,0.7425568038065284,0.7399298324167991,100,-0.02294692876760035,-0.1102724252049881,-0.01838254928625395,-0.23519974916990585,-0.043643146703193546
302,587,2017-04-21,2017-04-24,2017,3,-0.005318152425500548,0.0011722365882064093,0.7362207416398454,0.007662137334549406,0.5472082492393963,0.5425879252520431,100,-0.001954888951704166,0.011897614243762367,-0.004472590276591301,-0.0466263745623566,0.011087239204704115
303,916,2017-04-21,2017-04-24,2017,3,-0.004969654202872385,-9.393923479258065e-5,0.3198983767132007,0.007839579542716855,0.1789548479344872,0.17057683617871677,100,-0.007232874914266701,0.001140613714325492,-0.01327287836366154,0.019107654709141803,-0.03364784498146305
304,1101,2017-04-21,2017-04-24,2017,1,-0.0078021181038871006,-8.131342824143035e-4,1.408895920875973,0.007253007833764056,0.8316280626028064,0.8299099816089575,100,0.012924108889362651,0.028746091112757263,0.01781991575087431,-0.003782545051381617,-0.01391463244588253
305,1155,2017-04-21,2017-04-24,2017,2,-0.006352968144226674,-9.311013383754646e-4,1.1766331679253657,0.008450862982006079,0.7173200426471283,0.7144355532863849,100,0.0037474336186965676,0.06300548571182285,0.0052132785026699855,-0.005154556882803148,0.04700642599547137
306,154,2017-04-24,2017-04-25,2017,3,-0.003670217656117127,-0.0011350933106479683,0.4176578986240114,0.008672121839351704,0.23320309936440928,0.22537864119465845,100,-0.005664336113699282,0.011422809530590137,-0.0035955122580302833,0.13143385579753486,0.013251691599252447
307,255,2017-04-24,2017-04-25,2017,5,-0.0016363232421137226,-1.3898909686687212e-4,0.9956780051184434,0.007702836804562364,0.6865974925710299,0.6833995078013465,100,-0.02385620675811396,-0.02031190560457367,-0.01864648908951906,-0.08450840965668417,-0.015615406064998533
308,417,2017-04-24,2017-04-25,2017,3,-0.00519006280483165,5.014654364986461e-4,1.3065626056788284,0.00754445892184288,0.7972626171735159,0.795193868369164,100,0.0077085410376249285,-0.05053899153482724,0.001232748666542884,-0.07693614560450684,-0.027944240409490787
